BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
11861	P02774	GC	RecName: Full=Vitamin D-binding protein; Short=DBP; Short=VDB; AltName: Full=Gc protein-derived macrophage activating factor {ECO:0000303|PubMed:16302727}; Short=Gc-MAF; Short=GcMAF {ECO:0000303|PubMed:16302727}; AltName: Full=Gc-globulin; AltName: Full=Group-specific component; Short=Gc {ECO:0000303|PubMed:16302727}; AltName: Full=Vitamin D-binding protein-macrophage activating factor; Short=DBP-maf; Flags: Precursor;	2638	-
48634	P05305	EDN1	RecName: Full=Endothelin-1; AltName: Full=Preproendothelin-1; Short=PPET1; Contains: RecName: Full=Endothelin-1; Short=ET-1; Contains: RecName: Full=Big endothelin-1; Flags: Precursor;	1906	-
50477	Q8WXU2	DNAAF4	RecName: Full=Dynein axonemal assembly factor 4 {ECO:0000312|HGNC:HGNC:21493}; AltName: Full=Dyslexia susceptibility 1 candidate gene 1 protein;	161582	-
25505	Q07617	SPAG1	RecName: Full=Sperm-associated antigen 1; AltName: Full=HSD-3.8; AltName: Full=Infertility-related sperm protein Spag-1;	6674	-
58550	Q676U5	ATG16L1	RecName: Full=Autophagy-related protein 16-1 {ECO:0000305}; AltName: Full=APG16-like 1 {ECO:0000303|PubMed:17200669};	55054	-
13397	Q9Y263	PLAA	RecName: Full=Phospholipase A-2-activating protein; Short=PLA2P; Short=PLAP;	9373	-
22835	Q86YJ6	THNSL2	RecName: Full=Threonine synthase-like 2; Short=TSH2; EC=4.2.3.-; AltName: Full=Secreted osteoclastogenic factor of activated T-cells; Short=SOFAT;	55258	-
43053	Q4G0P3	HYDIN	RecName: Full=Hydrocephalus-inducing protein homolog;	54768	-
53013	P57076	CFAP298	RecName: Full=Cilia- and flagella-associated protein 298 {ECO:0000305}; AltName: Full=Protein kurly homolog {ECO:0000305};	56683	-
10601	Q14242	SELPLG	RecName: Full=P-selectin glycoprotein ligand 1; Short=PSGL-1; AltName: Full=Selectin P ligand; AltName: CD_antigen=CD162; Flags: Precursor;	6404	-
13382	P35408	PTGER4	RecName: Full=Prostaglandin E2 receptor EP4 subtype; Short=PGE receptor EP4 subtype; Short=PGE2 receptor EP4 subtype; AltName: Full=Prostanoid EP4 receptor;	5734	-
11984	A8K7I4	CLCA1	RecName: Full=Calcium-activated chloride channel regulator 1; EC=3.4.-.- {ECO:0000269|PubMed:23112050}; AltName: Full=Calcium-activated chloride channel family member 1; Short=hCLCA1; AltName: Full=Calcium-activated chloride channel protein 1; Short=CaCC-1; Short=hCaCC-1; Flags: Precursor;	1179	-
14296	P55085	F2RL1	RecName: Full=Proteinase-activated receptor 2; Short=PAR-2; AltName: Full=Coagulation factor II receptor-like 1; AltName: Full=G-protein coupled receptor 11; AltName: Full=Thrombin receptor-like 1; Contains: RecName: Full=Proteinase-activated receptor 2, alternate cleaved 1; Contains: RecName: Full=Proteinase-activated receptor 2, alternate cleaved 2; Flags: Precursor;	2150	-
49118	O95995	GAS8	RecName: Full=Dynein regulatory complex subunit 4 {ECO:0000303|PubMed:27120127}; AltName: Full=Growth arrest-specific protein 11; Short=GAS-11; AltName: Full=Growth arrest-specific protein 8; Short=GAS-8;	2622	-
16323	Q9BXJ7	AMN	RecName: Full=Protein amnionless; Contains: RecName: Full=Soluble protein amnionless; Flags: Precursor;	81693	-
11867	P15692	VEGFA	RecName: Full=Vascular endothelial growth factor A, long form; Short=L-VEGF {ECO:0000303|PubMed:11731620, ECO:0000303|PubMed:35455969}; AltName: Full=Vascular permeability factor; Short=VPF; Contains: RecName: Full=N-VEGF {ECO:0000303|PubMed:35455969}; Contains: RecName: Full=VEGFA {ECO:0000303|PubMed:35455969}; Flags: Precursor;	7422	-
14043	P48736	PIK3CG	RecName: Full=Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform; Short=PI3-kinase subunit gamma; Short=PI3K-gamma; Short=PI3Kgamma; Short=PtdIns-3-kinase subunit gamma; EC=2.7.1.137 {ECO:0000269|PubMed:11277933, ECO:0000269|PubMed:16123124}; EC=2.7.1.153 {ECO:0000269|PubMed:15135396, ECO:0000269|PubMed:16123124}; EC=2.7.1.154 {ECO:0000269|PubMed:16123124}; AltName: Full=Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit gamma; Short=PtdIns-3-kinase subunit p110-gamma; Short=p110gamma; AltName: Full=Phosphoinositide-3-kinase catalytic gamma polypeptide; AltName: Full=Serine/threonine protein kinase PIK3CG {ECO:0000305|PubMed:12502714}; EC=2.7.11.1 {ECO:0000269|PubMed:12502714, ECO:0000269|PubMed:16094730}; AltName: Full=p120-PI3K;	5294	-
55882	P35670	ATP7B	RecName: Full=Copper-transporting ATPase 2; EC=7.2.2.8 {ECO:0000269|PubMed:22240481}; AltName: Full=Copper pump 2; AltName: Full=Wilson disease-associated protein; Contains: RecName: Full=WND/140 kDa {ECO:0000303|PubMed:9600907};	540	-
8756	P00747	PLG	RecName: Full=Plasminogen {ECO:0000303|PubMed:2318848}; EC=3.4.21.7 {ECO:0000269|PubMed:2143188}; Contains: RecName: Full=Plasmin heavy chain A; Contains: RecName: Full=Activation peptide; Contains: RecName: Full=Angiostatin {ECO:0000303|PubMed:9102221}; Contains: RecName: Full=Plasmin heavy chain A, short form; Contains: RecName: Full=Plasmin light chain B; Flags: Precursor;	5340	-
45777	P23771	GATA3	RecName: Full=Trans-acting T-cell-specific transcription factor GATA-3; AltName: Full=GATA-binding factor 3;	2625	-
8202	P02787	TF	RecName: Full=Serotransferrin {ECO:0000305}; Short=Transferrin; AltName: Full=Beta-1 metal-binding globulin; AltName: Full=Siderophilin; Flags: Precursor;	7018	-
15637	P09601	HMOX1	RecName: Full=Heme oxygenase 1; Short=HO-1; EC=1.14.14.18 {ECO:0000269|PubMed:11121422, ECO:0000269|PubMed:19556236, ECO:0000269|PubMed:7703255}; Contains: RecName: Full=Heme oxygenase 1 soluble form {ECO:0000303|PubMed:7703255};	3162	-
54022	Q8IW40	CCDC103	RecName: Full=Coiled-coil domain-containing protein 103;	388389	-
6934	P04406	GAPDH	RecName: Full=Glyceraldehyde-3-phosphate dehydrogenase {ECO:0000303|PubMed:6096136}; Short=GAPDH {ECO:0000303|PubMed:2987855}; EC=1.2.1.12 {ECO:0000269|PubMed:3170585}; AltName: Full=Peptidyl-cysteine S-nitrosylase GAPDH {ECO:0000305}; EC=2.6.99.- {ECO:0000250|UniProtKB:P04797};	2597	-
22145	Q9BSE2	TMEM79	RecName: Full=Transmembrane protein 79; AltName: Full=Mattrin;	84283	-
15408	Q03405	PLAUR	RecName: Full=Urokinase plasminogen activator surface receptor; Short=U-PAR; Short=uPAR; AltName: Full=Monocyte activation antigen Mo3; AltName: CD_antigen=CD87; Flags: Precursor;	5329	-
48515	P98172	EFNB1	RecName: Full=Ephrin-B1; AltName: Full=EFL-3; AltName: Full=ELK ligand; Short=ELK-L; AltName: Full=EPH-related receptor tyrosine kinase ligand 2; Short=LERK-2; Contains: RecName: Full=Ephrin-B1 C-terminal fragment {ECO:0000303|PubMed:16930449}; Short=Ephrin-B1 CTF {ECO:0000303|PubMed:16930449}; Contains: RecName: Full=Ephrin-B1 intracellular domain {ECO:0000303|PubMed:16930449}; Short=Ephrin-B1 ICD {ECO:0000303|PubMed:16930449}; Flags: Precursor;	1947	-
16797	Q9UK33	ZNF580	RecName: Full=Zinc finger protein 580; AltName: Full=LDL-induced EC protein;	51157	-
14526	P35498	SCN1A	RecName: Full=Sodium channel protein type 1 subunit alpha; AltName: Full=Sodium channel protein brain I subunit alpha; AltName: Full=Sodium channel protein type I subunit alpha; AltName: Full=Voltage-gated sodium channel subunit alpha Nav1.1;	6323	-
47954	Q9UNN8	PROCR	RecName: Full=Endothelial protein C receptor; AltName: Full=Activated protein C receptor; Short=APC receptor; AltName: Full=Endothelial cell protein C receptor; AltName: CD_antigen=CD201; Flags: Precursor;	10544	-
39553	Q9BS40	LXN	RecName: Full=Latexin; AltName: Full=Endogenous carboxypeptidase inhibitor; Short=ECI; AltName: Full=Protein MUM; AltName: Full=Tissue carboxypeptidase inhibitor; Short=TCI;	56925	-
12297	Q12884	FAP	RecName: Full=Prolyl endopeptidase FAP {ECO:0000305}; EC=3.4.21.26 {ECO:0000269|PubMed:16223769}; AltName: Full=170 kDa melanoma membrane-bound gelatinase {ECO:0000303|PubMed:2172980, ECO:0000303|PubMed:9065413}; AltName: Full=Dipeptidyl peptidase FAP {ECO:0000305}; EC=3.4.14.5 {ECO:0000269|PubMed:10347120}; AltName: Full=Fibroblast activation protein alpha {ECO:0000303|PubMed:7911242}; Short=FAPalpha {ECO:0000250|UniProtKB:P97321}; AltName: Full=Gelatine degradation protease FAP {ECO:0000305}; EC=3.4.21.- {ECO:0000269|PubMed:9065413}; AltName: Full=Integral membrane serine protease {ECO:0000303|PubMed:9247085}; AltName: Full=Post-proline cleaving enzyme {ECO:0000305}; AltName: Full=Serine integral membrane protease {ECO:0000303|PubMed:9247085}; Short=SIMP {ECO:0000303|PubMed:9247085}; AltName: Full=Surface-expressed protease {ECO:0000303|PubMed:2172980}; Short=Seprase {ECO:0000303|PubMed:7923219}; Contains: RecName: Full=Antiplasmin-cleaving enzyme FAP, soluble form {ECO:0000303|PubMed:14751930}; Short=APCE {ECO:0000303|PubMed:14751930}; EC=3.4.14.5 {ECO:0000269|PubMed:14751930, ECO:0000269|PubMed:16223769}; EC=3.4.21.- {ECO:0000269|PubMed:14751930, ECO:0000269|PubMed:16223769}; EC=3.4.21.26 {ECO:0000269|PubMed:14751930, ECO:0000269|PubMed:16223769};	2191	-
7377	P35475	IDUA	RecName: Full=Alpha-L-iduronidase; EC=3.2.1.76; Flags: Precursor;	3425	-
42347	Q3KP66	INAVA	RecName: Full=Innate immunity activator protein {ECO:0000312|HGNC:HGNC:25599};	55765	-
13130	O14746	TERT	RecName: Full=Telomerase reverse transcriptase; EC=2.7.7.49 {ECO:0000269|PubMed:21602826, ECO:0000269|PubMed:29695869}; AltName: Full=HEST2; AltName: Full=Telomerase catalytic subunit; AltName: Full=Telomerase-associated protein 2; Short=TP2;	7015	-
61042	Q7RTR0	NLRP9	RecName: Full=NACHT, LRR and PYD domains-containing protein 9; AltName: Full=Nucleotide-binding oligomerization domain protein 6; AltName: Full=PYRIN and NACHT-containing protein 12;	338321	-
16153	Q92633	LPAR1	RecName: Full=Lysophosphatidic acid receptor 1; Short=LPA receptor 1; Short=LPA-1; AltName: Full=Lysophosphatidic acid receptor Edg-2 {ECO:0000303|PubMed:9070858};	1902	-
13970	O00206	TLR4	RecName: Full=Toll-like receptor 4; AltName: Full=hToll; AltName: CD_antigen=CD284; Flags: Precursor;	7099	-
21236	P98066	TNFAIP6	RecName: Full=Tumor necrosis factor-inducible gene 6 protein; EC=3.1.1.- {ECO:0000305|PubMed:20463016}; AltName: Full=Hyaluronate-binding protein; AltName: Full=TNF-stimulated gene 6 protein; Short=TSG-6 {ECO:0000303|PubMed:1730767}; AltName: Full=Tumor necrosis factor alpha-induced protein 6; Short=TNF alpha-induced protein 6; Flags: Precursor;	7130	-
14222	P35228	NOS2	RecName: Full=Nitric oxide synthase, inducible {ECO:0000305}; EC=1.14.13.39 {ECO:0000269|PubMed:7504305, ECO:0000269|PubMed:7682706}; AltName: Full=Hepatocyte NOS; Short=HEP-NOS; AltName: Full=Inducible NO synthase; Short=Inducible NOS; Short=iNOS; AltName: Full=NOS type II; AltName: Full=Peptidyl-cysteine S-nitrosylase NOS2;	4843	-
54314	P20160	AZU1	RecName: Full=Azurocidin {ECO:0000303|PubMed:2501794}; AltName: Full=Cationic antimicrobial protein CAP37 {ECO:0000303|PubMed:2226832}; AltName: Full=Heparin-binding protein {ECO:0000303|PubMed:2026172}; Short=HBP {ECO:0000303|PubMed:2026172}; Short=hHBP {ECO:0000303|PubMed:2026172}; Flags: Precursor;	566	-
11126	Q9NPF7	IL23A	RecName: Full=Interleukin-23 subunit alpha; Short=IL-23 subunit alpha; Short=IL-23-A; AltName: Full=Interleukin-23 subunit p19; Short=IL-23p19; Flags: Precursor;	51561	-
22036	Q15025	TNIP1	RecName: Full=TNFAIP3-interacting protein 1; AltName: Full=A20-binding inhibitor of NF-kappa-B activation 1; Short=ABIN-1; AltName: Full=HIV-1 Nef-interacting protein; AltName: Full=Nef-associated factor 1; Short=Naf1; AltName: Full=Nip40-1; AltName: Full=Virion-associated nuclear shuttling protein; Short=VAN; Short=hVAN;	10318	-
8656	P19320	VCAM1	RecName: Full=Vascular cell adhesion protein 1; Short=V-CAM 1; Short=VCAM-1; AltName: Full=INCAM-100; AltName: CD_antigen=CD106; Contains: RecName: Full=Soluble Vascular Cell Adhesion Molecule-1; Flags: Precursor;	7412	-
8745	Q02763	TEK	RecName: Full=Angiopoietin-1 receptor; EC=2.7.10.1 {ECO:0000269|PubMed:14665640, ECO:0000269|PubMed:15851516}; AltName: Full=Endothelial tyrosine kinase; AltName: Full=Tunica interna endothelial cell kinase; AltName: Full=Tyrosine kinase with Ig and EGF homology domains-2; AltName: Full=Tyrosine-protein kinase receptor TEK; AltName: Full=Tyrosine-protein kinase receptor TIE-2; Short=hTIE2; AltName: Full=p140 TEK; AltName: CD_antigen=CD202b; Flags: Precursor;	7010	-
10298	Q9HC29	NOD2	RecName: Full=Nucleotide-binding oligomerization domain-containing protein 2 {ECO:0000303|PubMed:11087742}; AltName: Full=Caspase recruitment domain-containing protein 15 {ECO:0000303|PubMed:11528384}; AltName: Full=Inflammatory bowel disease protein 1;	64127	-
7288	P01019	AGT	RecName: Full=Angiotensinogen {ECO:0000305}; AltName: Full=Serpin A8; Contains: RecName: Full=Angiotensin-1; AltName: Full=Angiotensin 1-10; AltName: Full=Angiotensin I; Short=Ang I; Contains: RecName: Full=Angiotensin-2; AltName: Full=Angiotensin 1-8; AltName: Full=Angiotensin II; Short=Ang II; Contains: RecName: Full=Angiotensin-3; AltName: Full=Angiotensin 2-8; AltName: Full=Angiotensin III; Short=Ang III; AltName: Full=Des-Asp[1]-angiotensin II; Contains: RecName: Full=Angiotensin-4; AltName: Full=Angiotensin 3-8; AltName: Full=Angiotensin IV; Short=Ang IV; Contains: RecName: Full=Angiotensin 1-9; Contains: RecName: Full=Angiotensin 1-7; Contains: RecName: Full=Angiotensin 1-5; Contains: RecName: Full=Angiotensin 1-4; Flags: Precursor;	183	-
10302	P78536	ADAM17	RecName: Full=Disintegrin and metalloproteinase domain-containing protein 17; Short=ADAM 17; EC=3.4.24.86 {ECO:0000269|PubMed:12441351, ECO:0000269|PubMed:20592283, ECO:0000269|PubMed:24227843, ECO:0000269|PubMed:28923481}; AltName: Full=Snake venom-like protease; AltName: Full=TNF-alpha convertase; AltName: Full=TNF-alpha-converting enzyme; AltName: CD_antigen=CD156b; Flags: Precursor;	6868	-
13876	P02647	APOA1	RecName: Full=Apolipoprotein A-I {ECO:0000305}; Short=Apo-AI; Short=ApoA-I; AltName: Full=Apolipoprotein A1; Contains: RecName: Full=Proapolipoprotein A-I; Short=ProapoA-I; Contains: RecName: Full=Truncated apolipoprotein A-I; AltName: Full=Apolipoprotein A-I(1-242); Flags: Precursor;	335	-
11345	P43121	MCAM	RecName: Full=Cell surface glycoprotein MUC18; AltName: Full=Cell surface glycoprotein P1H12; AltName: Full=Melanoma cell adhesion molecule; AltName: Full=Melanoma-associated antigen A32; AltName: Full=Melanoma-associated antigen MUC18; AltName: Full=S-endo 1 endothelial-associated antigen; AltName: CD_antigen=CD146; Flags: Precursor;	4162	-
14639	O14744	PRMT5	RecName: Full=Protein arginine N-methyltransferase 5; Short=PRMT5; EC=2.1.1.320 {ECO:0000269|PubMed:19011621, ECO:0000269|PubMed:21081503, ECO:0000269|PubMed:23071334}; AltName: Full=72 kDa ICln-binding protein; AltName: Full=Histone-arginine N-methyltransferase PRMT5; AltName: Full=Jak-binding protein 1; AltName: Full=Shk1 kinase-binding protein 1 homolog; Short=SKB1 homolog; Short=SKB1Hs; Contains: RecName: Full=Protein arginine N-methyltransferase 5, N-terminally processed;	10419	-
10552	Q99836	MYD88	RecName: Full=Myeloid differentiation primary response protein MyD88 {ECO:0000305};	4615	-
43424	Q92902	HPS1	RecName: Full=BLOC-3 complex member HPS1 {ECO:0000305}; AltName: Full=Hermansky-Pudlak syndrome 1 protein;	3257	-
12961	Q9NQC7	CYLD	RecName: Full=Ubiquitin carboxyl-terminal hydrolase CYLD; EC=3.4.19.12 {ECO:0000269|PubMed:18313383, ECO:0000269|PubMed:27458237, ECO:0000269|PubMed:27591049, ECO:0000269|PubMed:32185393, ECO:0000269|PubMed:34497368}; AltName: Full=Deubiquitinating enzyme CYLD; AltName: Full=Ubiquitin thioesterase CYLD; AltName: Full=Ubiquitin-specific-processing protease CYLD;	1540	-
52732	O43916	CHST1	RecName: Full=Carbohydrate sulfotransferase 1; AltName: Full=Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 1; Short=GST-1; AltName: Full=Keratan sulfate Gal-6 sulfotransferase; Short=KS6ST; Short=KSGal6ST; Short=KSST; EC=2.8.2.21 {ECO:0000269|PubMed:17690104, ECO:0000269|PubMed:9405439};	8534	-
10813	P10145	CXCL8	RecName: Full=Interleukin-8; Short=IL-8; AltName: Full=C-X-C motif chemokine 8; AltName: Full=Chemokine (C-X-C motif) ligand 8; AltName: Full=Emoctakin; AltName: Full=Granulocyte chemotactic protein 1; Short=GCP-1; AltName: Full=Monocyte-derived neutrophil chemotactic factor; Short=MDNCF; AltName: Full=Monocyte-derived neutrophil-activating peptide; Short=MONAP; AltName: Full=Neutrophil-activating protein 1; Short=NAP-1; AltName: Full=Protein 3-10C; AltName: Full=T-cell chemotactic factor; Contains: RecName: Full=MDNCF-a; AltName: Full=GCP/IL-8 protein IV; AltName: Full=IL8/NAP1 form I; Contains: RecName: Full=Interleukin-8; AltName: Full=(Ala-IL-8)77; AltName: Full=GCP/IL-8 protein II; AltName: Full=IL-8(1-77); AltName: Full=IL8/NAP1 form II; AltName: Full=MDNCF-b; Contains: RecName: Full=IL-8(5-77); Contains: RecName: Full=IL-8(6-77); AltName: Full=(Ser-IL-8)72; AltName: Full=GCP/IL-8 protein I; AltName: Full=IL8/NAP1 form III; AltName: Full=Lymphocyte-derived neutrophil-activating factor; Short=LYNAP; AltName: Full=MDNCF-c; AltName: Full=Neutrophil-activating factor; Short=NAF; Contains: RecName: Full=IL-8(7-77); AltName: Full=GCP/IL-8 protein V; AltName: Full=IL8/NAP1 form IV; Contains: RecName: Full=IL-8(8-77); AltName: Full=GCP/IL-8 protein VI; AltName: Full=IL8/NAP1 form V; Contains: RecName: Full=IL-8(9-77); AltName: Full=GCP/IL-8 protein III; AltName: Full=IL8/NAP1 form VI; Flags: Precursor;	3576	-
43725	P01889	HLA-B	RecName: Full=HLA class I histocompatibility antigen, B alpha chain; AltName: Full=Human leukocyte antigen B; Short=HLA-B; Flags: Precursor;	3106	-
44573	P09341	CXCL1	RecName: Full=Growth-regulated alpha protein; AltName: Full=C-X-C motif chemokine 1; AltName: Full=GRO-alpha(1-73); AltName: Full=Melanoma growth stimulatory activity; Short=MGSA; AltName: Full=Neutrophil-activating protein 3; Short=NAP-3; Contains: RecName: Full=GRO-alpha(4-73); Contains: RecName: Full=GRO-alpha(5-73); Contains: RecName: Full=GRO-alpha(6-73); Flags: Precursor;	2919	-
42034	Q92985	IRF7	RecName: Full=Interferon regulatory factor 7; Short=IRF-7;	3665	-
42038	Q13568	IRF5	RecName: Full=Interferon regulatory factor 5 {ECO:0000303|PubMed:11303025}; Short=IRF-5 {ECO:0000303|PubMed:11303025};	3663	-
28015	P05109	S100A8	RecName: Full=Protein S100-A8 {ECO:0000305}; AltName: Full=Calgranulin-A; AltName: Full=Calprotectin L1L subunit; AltName: Full=Cystic fibrosis antigen; Short=CFAG; AltName: Full=Leukocyte L1 complex light chain; AltName: Full=Migration inhibitory factor-related protein 8; Short=MRP-8; Short=p8; AltName: Full=S100 calcium-binding protein A8; AltName: Full=Urinary stone protein band A;	6279	-
14974	P16109	SELP	RecName: Full=P-selectin; AltName: Full=CD62 antigen-like family member P; AltName: Full=Granule membrane protein 140; Short=GMP-140 {ECO:0000303|PubMed:2466574}; AltName: Full=Leukocyte-endothelial cell adhesion molecule 3; Short=LECAM3; AltName: Full=Platelet activation dependent granule-external membrane protein; Short=PADGEM; AltName: CD_antigen=CD62P; Flags: Precursor;	6403	-
10915	Q9NR96	TLR9	RecName: Full=Toll-like receptor 9; AltName: CD_antigen=CD289; Flags: Precursor;	54106	-
36849	Q86W24	NLRP14	RecName: Full=NACHT, LRR and PYD domains-containing protein 14; AltName: Full=Nucleotide-binding oligomerization domain protein 5 {ECO:0000303|PubMed:12766759};	338323	-
56607	Q03989	ARID5A	RecName: Full=AT-rich interactive domain-containing protein 5A; Short=ARID domain-containing protein 5A; AltName: Full=Modulator recognition factor 1; Short=MRF-1;	10865	-
15804	P22674	CCNO	RecName: Full=Cyclin-O {ECO:0000305};	10309	-
52322	Q9NWW5	CLN6	RecName: Full=Ceroid-lipofuscinosis neuronal protein 6; Short=Protein CLN6;	54982	-
11426	Q07954	LRP1	RecName: Full=Prolow-density lipoprotein receptor-related protein 1 {ECO:0000305}; Short=LRP-1; AltName: Full=Alpha-2-macroglobulin receptor {ECO:0000303|PubMed:26142438}; Short=A2MR; AltName: Full=Apolipoprotein E receptor; Short=APOER; AltName: CD_antigen=CD91; Contains: RecName: Full=Low-density lipoprotein receptor-related protein 1 85 kDa subunit; Short=LRP-85; Contains: RecName: Full=Low-density lipoprotein receptor-related protein 1 515 kDa subunit; Short=LRP-515; Contains: RecName: Full=Low-density lipoprotein receptor-related protein 1 intracellular domain; Short=LRPICD; Flags: Precursor;	4035	-
56306	Q9ULZ3	PYCARD	RecName: Full=Apoptosis-associated speck-like protein containing a CARD {ECO:0000303|PubMed:10567338}; Short=hASC {ECO:0000303|PubMed:10567338}; AltName: Full=Caspase recruitment domain-containing protein 5 {ECO:0000303|Ref.5}; AltName: Full=PYD and CARD domain-containing protein {ECO:0000303|Ref.4}; AltName: Full=Target of methylation-induced silencing 1 {ECO:0000303|PubMed:11103777};	29108	-
46520	Q14315	FLNC	RecName: Full=Filamin-C; Short=FLN-C; Short=FLNc; AltName: Full=ABP-280-like protein; AltName: Full=ABP-L; AltName: Full=Actin-binding-like protein; AltName: Full=Filamin-2; AltName: Full=Gamma-filamin;	2318	-
17111	O75800	ZMYND10	RecName: Full=Zinc finger MYND domain-containing protein 10 {ECO:0000305}; AltName: Full=Protein BLu {ECO:0000303|Ref.1};	51364	-
11462	P09038	FGF2	RecName: Full=Fibroblast growth factor 2; Short=FGF-2; AltName: Full=Basic fibroblast growth factor; Short=bFGF; AltName: Full=Heparin-binding growth factor 2; Short=HBGF-2; Flags: Precursor;	2247	-
15861	P07766	CD3E	RecName: Full=T-cell surface glycoprotein CD3 epsilon chain; AltName: Full=T-cell surface antigen T3/Leu-4 epsilon chain; AltName: CD_antigen=CD3e; Flags: Precursor;	916	-
52626	Q14011	CIRBP	RecName: Full=Cold-inducible RNA-binding protein; AltName: Full=A18 hnRNP; AltName: Full=Glycine-rich RNA-binding protein CIRP;	1153	-
15796	P17787	CHRNB2	RecName: Full=Neuronal acetylcholine receptor subunit beta-2; Flags: Precursor;	1141	-
15795	P43681	CHRNA4	RecName: Full=Neuronal acetylcholine receptor subunit alpha-4; Flags: Precursor;	1137	-
16341	P04083	ANXA1	RecName: Full=Annexin A1; AltName: Full=Annexin I; AltName: Full=Annexin-1; AltName: Full=Calpactin II; AltName: Full=Calpactin-2; AltName: Full=Chromobindin-9; AltName: Full=Lipocortin I {ECO:0000303|PubMed:1832554}; AltName: Full=Phospholipase A2 inhibitory protein; AltName: Full=p35; Contains: RecName: Full=Annexin Ac2-26 {ECO:0000303|PubMed:22879591};	301	-
16186	Q9UHC3	ASIC3	RecName: Full=Acid-sensing ion channel 3; Short=ASIC3; Short=hASIC3; AltName: Full=Amiloride-sensitive cation channel 3; AltName: Full=Neuronal amiloride-sensitive cation channel 3; AltName: Full=Testis sodium channel 1; Short=hTNaC1;	9311	-
13975	Q15722	LTB4R	RecName: Full=Leukotriene B4 receptor 1; Short=LTB4-R 1; Short=LTB4-R1; AltName: Full=Chemoattractant receptor-like 1; AltName: Full=G-protein coupled receptor 16; AltName: Full=P2Y purinoceptor 7; Short=P2Y7;	1241	-
7644	P02788	LTF	RecName: Full=Lactotransferrin; Short=Lactoferrin; EC=3.4.21.- {ECO:0000269|PubMed:12535064}; AltName: Full=Growth-inhibiting protein 12; AltName: Full=Talalactoferrin; Contains: RecName: Full=Lactoferricin-H; Short=Lfcin-H; Contains: RecName: Full=Kaliocin-1; Contains: RecName: Full=Lactoferroxin-A; Contains: RecName: Full=Lactoferroxin-B; Contains: RecName: Full=Lactoferroxin-C; Flags: Precursor;	4057	-
15018	P01258; P06881	CALCA	RecName: Full=Calcitonin; Contains: RecName: Full=Calcitonin; Contains: RecName: Full=Katacalcin; AltName: Full=Calcitonin carboxyl-terminal peptide; Short=CCP; AltName: Full=PDN-21; Flags: Precursor;; RecName: Full=Calcitonin gene-related peptide 1; AltName: Full=Alpha-type CGRP; AltName: Full=Calcitonin gene-related peptide I; Short=CGRP-I; Flags: Precursor;	796	-
28366	Q9H1X1	RSPH9	RecName: Full=Radial spoke head protein 9 homolog;	221421	-
12975	Q8NCG5	CHST4	RecName: Full=Carbohydrate sulfotransferase 4; EC=2.8.2.- {ECO:0000269|PubMed:10330415, ECO:0000269|PubMed:11439191, ECO:0000269|PubMed:11726653, ECO:0000269|PubMed:12107080}; AltName: Full=Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 3; Short=GST-3; AltName: Full=High endothelial cells N-acetylglucosamine 6-O-sulfotransferase; Short=HEC-GlcNAc6ST; AltName: Full=L-selectin ligand sulfotransferase; Short=LSST; AltName: Full=N-acetylglucosamine 6-O-sulfotransferase 2; Short=GlcNAc6ST-2; Short=Gn6st-2;	10164	-
9023	Q13753	LAMC2	RecName: Full=Laminin subunit gamma-2; AltName: Full=Cell-scattering factor 140 kDa subunit; Short=CSF 140 kDa subunit; AltName: Full=Epiligrin subunit gamma; AltName: Full=Kalinin subunit gamma; AltName: Full=Kalinin/nicein/epiligrin 100 kDa subunit; AltName: Full=Ladsin 140 kDa subunit; AltName: Full=Laminin B2t chain; AltName: Full=Laminin-5 subunit gamma; AltName: Full=Large adhesive scatter factor 140 kDa subunit; AltName: Full=Nicein subunit gamma; Flags: Precursor;	3918	-
9022	Q16787	LAMA3	RecName: Full=Laminin subunit alpha-3; AltName: Full=Epiligrin 170 kDa subunit; Short=E170; AltName: Full=Epiligrin subunit alpha; AltName: Full=Kalinin subunit alpha; AltName: Full=Laminin-5 subunit alpha; AltName: Full=Laminin-6 subunit alpha; AltName: Full=Laminin-7 subunit alpha; AltName: Full=Nicein subunit alpha; Flags: Precursor;	3909	-
7218	P34059	GALNS	RecName: Full=N-acetylgalactosamine-6-sulfatase; EC=3.1.6.4; AltName: Full=Chondroitinsulfatase; Short=Chondroitinase; AltName: Full=Galactose-6-sulfate sulfatase; Short=GalN6S; AltName: Full=N-acetylgalactosamine-6-sulfate sulfatase; Short=GalNAc6S sulfatase; Flags: Precursor;	2588	-
14422	Q16820	MEP1B	RecName: Full=Meprin A subunit beta; EC=3.4.24.63 {ECO:0000269|PubMed:34125978}; AltName: Full=Endopeptidase-2; AltName: Full=Meprin B; AltName: Full=N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta; AltName: Full=PABA peptide hydrolase; AltName: Full=PPH beta; Flags: Precursor;	4225	-
10096	P09429	HMGB1	RecName: Full=High mobility group protein B1; AltName: Full=High mobility group protein 1; Short=HMG-1;	3146	-
