BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
15789	P06493	CDK1	RecName: Full=Cyclin-dependent kinase 1; Short=CDK1; EC=2.7.11.22 {ECO:0000269|PubMed:2188730, ECO:0000269|PubMed:23355470, ECO:0000269|PubMed:2344612, ECO:0000269|PubMed:26829474, ECO:0000269|PubMed:30704899}; EC=2.7.11.23 {ECO:0000250|UniProtKB:P11440}; AltName: Full=Cell division control protein 2 homolog; AltName: Full=Cell division protein kinase 1; AltName: Full=p34 protein kinase;	983	-
16221	P08670	VIM	RecName: Full=Vimentin {ECO:0000312|HGNC:HGNC:12692};	7431	-
12116	P02786	TFRC	RecName: Full=Transferrin receptor protein 1; Short=TR; Short=TfR; Short=TfR1; Short=Trfr; AltName: Full=T9; AltName: Full=p90; AltName: CD_antigen=CD71; Contains: RecName: Full=Transferrin receptor protein 1, serum form; Short=sTfR;	7037	-
13136	P68104	EEF1A1	RecName: Full=Elongation factor 1-alpha 1; Short=EF-1-alpha-1; EC=3.6.5.- {ECO:0000305|PubMed:26593721}; AltName: Full=Elongation factor Tu; Short=EF-Tu; AltName: Full=Eukaryotic elongation factor 1 A-1; Short=eEF1A-1; AltName: Full=Leukocyte receptor cluster member 7;	1915	-
11875	P27694	RPA1	RecName: Full=Replication protein A 70 kDa DNA-binding subunit; Short=RP-A p70; AltName: Full=Replication factor A protein 1; Short=RF-A protein 1; AltName: Full=Single-stranded DNA-binding protein; Contains: RecName: Full=Replication protein A 70 kDa DNA-binding subunit, N-terminally processed;	6117	-
53695	P41002	CCNF	RecName: Full=Cyclin-F; AltName: Full=F-box only protein 1;	899	-
6976	P62888	RPL30	RecName: Full=Large ribosomal subunit protein eL30 {ECO:0000303|PubMed:24524803}; AltName: Full=60S ribosomal protein L30;	6156	-
12951	P11021	HSPA5	RecName: Full=Endoplasmic reticulum chaperone BiP {ECO:0000305}; EC=3.6.4.10 {ECO:0000269|PubMed:26655470}; AltName: Full=78 kDa glucose-regulated protein {ECO:0000303|PubMed:2840249}; Short=GRP-78 {ECO:0000303|PubMed:2840249}; AltName: Full=Binding-immunoglobulin protein {ECO:0000303|Ref.4}; Short=BiP {ECO:0000303|Ref.4}; AltName: Full=Heat shock protein 70 family protein 5 {ECO:0000305}; Short=HSP70 family protein 5 {ECO:0000305}; AltName: Full=Heat shock protein family A member 5 {ECO:0000312|HGNC:HGNC:5238}; AltName: Full=Immunoglobulin heavy chain-binding protein {ECO:0000303|Ref.4}; Flags: Precursor;	3309	-
40486	Q6PKG0	LARP1	RecName: Full=La-related protein 1; AltName: Full=La ribonucleoprotein domain family member 1;	23367	-
12608	P26641	EEF1G	RecName: Full=Elongation factor 1-gamma; Short=EF-1-gamma; AltName: Full=eEF-1B gamma;	1937	-
20479	Q9UMX0	UBQLN1	RecName: Full=Ubiquilin-1; AltName: Full=Protein linking IAP with cytoskeleton 1; Short=PLIC-1; Short=hPLIC-1;	29979	-
55778	P54253	ATXN1	RecName: Full=Ataxin-1; AltName: Full=Spinocerebellar ataxia type 1 protein;	6310	-
11316	P13639	EEF2	RecName: Full=Elongation factor 2; Short=EF-2; EC=3.6.5.- {ECO:0000305|PubMed:26593721};	1938	-
8246	Q13185	CBX3	RecName: Full=Chromobox protein homolog 3; AltName: Full=HECH; AltName: Full=Heterochromatin protein 1 homolog gamma; Short=HP1 gamma; AltName: Full=Modifier 2 protein;	11335	-
8797	P62136	PPP1CA	RecName: Full=Serine/threonine-protein phosphatase PP1-alpha catalytic subunit; Short=PP-1A; EC=3.1.3.16 {ECO:0000269|PubMed:26083323};	5499	-
43552	O14979	HNRNPDL	RecName: Full=Heterogeneous nuclear ribonucleoprotein D-like; Short=hnRNP D-like; Short=hnRNP DL; AltName: Full=AU-rich element RNA-binding factor; AltName: Full=JKT41-binding protein; AltName: Full=Protein laAUF1;	9987	-
13416	P01106	MYC	RecName: Full=Myc proto-oncogene protein; AltName: Full=Class E basic helix-loop-helix protein 39; Short=bHLHe39; AltName: Full=Proto-oncogene c-Myc; AltName: Full=Transcription factor p64;	4609	-
11968	O75369	FLNB	RecName: Full=Filamin-B; Short=FLN-B; AltName: Full=ABP-278; AltName: Full=ABP-280 homolog; AltName: Full=Actin-binding-like protein; AltName: Full=Beta-filamin; AltName: Full=Filamin homolog 1; Short=Fh1; AltName: Full=Filamin-3; AltName: Full=Thyroid autoantigen; AltName: Full=Truncated actin-binding protein; Short=Truncated ABP;	2317	-
12394	P10636	MAPT	RecName: Full=Microtubule-associated protein tau {ECO:0000305}; AltName: Full=Neurofibrillary tangle protein; AltName: Full=Paired helical filament-tau; Short=PHF-tau;	4137	-
