BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
15438	P31751	AKT2	RecName: Full=RAC-beta serine/threonine-protein kinase; EC=2.7.11.1 {ECO:0000269|PubMed:12517337, ECO:0000269|PubMed:15890450, ECO:0000269|PubMed:16540465, ECO:0000269|PubMed:9512493}; AltName: Full=Protein kinase Akt-2; AltName: Full=Protein kinase B beta; Short=PKB beta {ECO:0000303|PubMed:9512493}; AltName: Full=RAC protein kinase beta {ECO:0000303|PubMed:1801921}; Short=RAC-PK-beta;	208	-
50578	Q8WWM9	CYGB	RecName: Full=Cytoglobin {ECO:0000303|PubMed:11919282}; AltName: Full=Histoglobin {ECO:0000303|PubMed:11893755}; Short=HGb {ECO:0000303|PubMed:11893755}; AltName: Full=Nitric oxygen dioxygenase CYGB {ECO:0000305|PubMed:20511233}; Short=NOD {ECO:0000303|PubMed:20511233}; EC=1.14.12.- {ECO:0000269|PubMed:20511233}; AltName: Full=Nitrite reductase CYGB {ECO:0000305|PubMed:29128400}; EC=1.7.-.- {ECO:0000269|PubMed:29128400}; AltName: Full=Pseudoperoxidase CYGB {ECO:0000305|PubMed:12359339}; EC=1.11.1.- {ECO:0000269|PubMed:12359339}; AltName: Full=Stellate cell activation-associated protein {ECO:0000303|PubMed:12359339}; AltName: Full=Superoxide dismutase CYGB {ECO:0000305|PubMed:34930834}; EC=1.15.1.1 {ECO:0000269|PubMed:34930834};	114757	-
23979	Q5T011	SZT2	RecName: Full=KICSTOR complex protein SZT2 {ECO:0000305}; AltName: Full=Seizure threshold 2 protein homolog {ECO:0000312|HGNC:HGNC:29040};	23334	-
10975	Q9BXW9	FANCD2	RecName: Full=Fanconi anemia group D2 protein; Short=Protein FACD2;	2177	-
58415	P33897	ABCD1	RecName: Full=ATP-binding cassette sub-family D member 1 {ECO:0000312|HGNC:HGNC:61}; EC=3.1.2.- {ECO:0000269|PubMed:29397936, ECO:0000269|PubMed:33500543}; EC=7.6.2.- {ECO:0000269|PubMed:11248239, ECO:0000269|PubMed:29397936, ECO:0000269|PubMed:33500543, ECO:0000305|PubMed:16946495, ECO:0000305|PubMed:23671276}; AltName: Full=Adrenoleukodystrophy protein {ECO:0000303|PubMed:10777694}; Short=ALDP {ECO:0000303|PubMed:16946495, ECO:0000303|PubMed:18757502};	215	-
9326	Q6XQN6	NAPRT	RecName: Full=Nicotinate phosphoribosyltransferase; Short=NAPRTase; EC=6.3.4.21 {ECO:0000269|PubMed:17604275, ECO:0000269|PubMed:21742010, ECO:0000269|PubMed:26042198}; AltName: Full=FHA-HIT-interacting protein; AltName: Full=Nicotinate phosphoribosyltransferase domain-containing protein 1;	93100	-
14191	Q92887	ABCC2	RecName: Full=ATP-binding cassette sub-family C member 2; EC=7.6.2.- {ECO:0000269|PubMed:10421658, ECO:0000269|PubMed:16332456}; EC=7.6.2.2 {ECO:0000269|PubMed:10220572, ECO:0000269|PubMed:11500505, ECO:0000269|PubMed:12441801}; EC=7.6.2.3 {ECO:0000269|PubMed:10220572, ECO:0000269|PubMed:11500505}; AltName: Full=Canalicular multidrug resistance protein; AltName: Full=Canalicular multispecific organic anion transporter 1 {ECO:0000305}; AltName: Full=Multidrug resistance-associated protein 2;	1244	-
15821	P54646	PRKAA2	RecName: Full=5'-AMP-activated protein kinase catalytic subunit alpha-2; Short=AMPK subunit alpha-2; EC=2.7.11.1 {ECO:0000269|PubMed:28552616, ECO:0000269|PubMed:32029622, ECO:0000269|PubMed:36732624, ECO:0000269|PubMed:37079666}; AltName: Full=Acetyl-CoA carboxylase kinase; Short=ACACA kinase; AltName: Full=Hydroxymethylglutaryl-CoA reductase kinase; Short=HMGCR kinase; EC=2.7.11.31 {ECO:0000250|UniProtKB:Q09137};	5563	-
10717	Q96T60	PNKP	RecName: Full=Bifunctional polynucleotide phosphatase/kinase; AltName: Full=DNA 5'-kinase/3'-phosphatase; AltName: Full=Polynucleotide kinase-3'-phosphatase; Includes: RecName: Full=Polynucleotide 3'-phosphatase; EC=3.1.3.32 {ECO:0000269|PubMed:10446192, ECO:0000269|PubMed:10446193}; AltName: Full=2'(3')-polynucleotidase; Includes: RecName: Full=Polynucleotide 5'-hydroxyl-kinase; EC=2.7.1.78;	11284	-
54632	Q99643	SDHC	RecName: Full=Succinate dehydrogenase cytochrome b560 subunit, mitochondrial; AltName: Full=Integral membrane protein CII-3; AltName: Full=Malate dehydrogenase [quinone] cytochrome b560 subunit; AltName: Full=QPs-1; Short=QPs1; AltName: Full=Succinate dehydrogenase complex subunit C; AltName: Full=Succinate-ubiquinone oxidoreductase cytochrome B large subunit; Short=CYBL; Flags: Precursor;	6391	-
24904	Q9BYN0	SRXN1	RecName: Full=Sulfiredoxin-1; EC=1.8.98.2 {ECO:0000269|PubMed:15448164, ECO:0000269|PubMed:15590625};	140809	-
7683	Q9HBY8	SGK2	RecName: Full=Serine/threonine-protein kinase Sgk2; EC=2.7.11.1; AltName: Full=Serum/glucocorticoid-regulated kinase 2;	10110	-
16068	P07237	P4HB	RecName: Full=Protein disulfide-isomerase; Short=PDI; EC=5.3.4.1 {ECO:0000269|PubMed:32149426}; AltName: Full=Cellular thyroid hormone-binding protein; AltName: Full=Prolyl 4-hydroxylase subunit beta; AltName: Full=p55; Flags: Precursor;	5034	-
15632	Q12778	FOXO1	RecName: Full=Forkhead box protein O1 {ECO:0000305}; AltName: Full=Forkhead box protein O1A; AltName: Full=Forkhead in rhabdomyosarcoma {ECO:0000303|PubMed:8275086};	2308	-
24709	O76061	STC2	RecName: Full=Stanniocalcin-2; Short=STC-2; AltName: Full=Stanniocalcin-related protein; Short=STC-related protein; Short=STCRP; Flags: Precursor;	8614	-
9155	P30048	PRDX3	RecName: Full=Thioredoxin-dependent peroxide reductase, mitochondrial; EC=1.11.1.24 {ECO:0000269|PubMed:17707404, ECO:0000269|PubMed:19462976}; AltName: Full=Antioxidant protein 1; Short=AOP-1; AltName: Full=HBC189; AltName: Full=Peroxiredoxin III; Short=Prx-III; AltName: Full=Peroxiredoxin-3; AltName: Full=Protein MER5 homolog; AltName: Full=Thioredoxin-dependent peroxiredoxin 3 {ECO:0000305}; Flags: Precursor;	10935	-
9157	P30041	PRDX6	RecName: Full=Peroxiredoxin-6; EC=1.11.1.27 {ECO:0000269|PubMed:10893423, ECO:0000269|PubMed:9497358}; AltName: Full=1-Cys peroxiredoxin; Short=1-Cys PRX; AltName: Full=24 kDa protein; AltName: Full=Acidic calcium-independent phospholipase A2; Short=aiPLA2; EC=3.1.1.4 {ECO:0000269|PubMed:10893423, ECO:0000269|PubMed:26830860}; AltName: Full=Antioxidant protein 2; AltName: Full=Glutathione-dependent peroxiredoxin {ECO:0000305}; AltName: Full=Liver 2D page spot 40; AltName: Full=Lysophosphatidylcholine acyltransferase 5 {ECO:0000303|PubMed:26830860}; Short=LPC acyltransferase 5; Short=LPCAT-5; Short=Lyso-PC acyltransferase 5; EC=2.3.1.23 {ECO:0000269|PubMed:26830860}; AltName: Full=Non-selenium glutathione peroxidase; Short=NSGPx; AltName: Full=Red blood cells page spot 12;	9588	-
45169	Q86SX6	GLRX5	RecName: Full=Glutaredoxin-related protein 5, mitochondrial; AltName: Full=Monothiol glutaredoxin-5; Flags: Precursor;	51218	-
8209	F7VJQ1; P04156	PRNP	RecName: Full=Alternative prion protein; AltName: Full=AltPrP;; RecName: Full=Major prion protein; Short=PrP; AltName: Full=ASCR; AltName: Full=PrP27-30; AltName: Full=PrP33-35C; AltName: CD_antigen=CD230; Flags: Precursor;	5621	-
15951	Q5S007	LRRK2	RecName: Full=Leucine-rich repeat serine/threonine-protein kinase 2; EC=2.7.11.1 {ECO:0000269|PubMed:26824392, ECO:0000269|PubMed:28720718, ECO:0000269|PubMed:29125462, ECO:0000269|PubMed:29127255, ECO:0000269|PubMed:29212815, ECO:0000269|PubMed:30398148, ECO:0000269|PubMed:30635421}; EC=3.6.5.- {ECO:0000269|PubMed:18230735, ECO:0000269|PubMed:26824392, ECO:0000269|PubMed:28720718, ECO:0000269|PubMed:29125462, ECO:0000269|PubMed:29212815}; AltName: Full=Dardarin;	120892	-
12765	P08253	MMP2	RecName: Full=72 kDa type IV collagenase {ECO:0000303|PubMed:2162831, ECO:0000303|PubMed:2834383}; EC=3.4.24.24 {ECO:0000305|PubMed:11179305, ECO:0000305|PubMed:11431697, ECO:0000305|PubMed:12147339, ECO:0000305|PubMed:2834383}; AltName: Full=72 kDa gelatinase {ECO:0000303|PubMed:1655733}; AltName: Full=Gelatinase A; AltName: Full=Matrix metalloproteinase-2; Short=MMP-2; AltName: Full=TBE-1; Contains: RecName: Full=PEX; Flags: Precursor;	4313	-
19359	Q9H7D7	WDR26	RecName: Full=WD repeat-containing protein 26; AltName: Full=CUL4- and DDB1-associated WDR protein 2; AltName: Full=Myocardial ischemic preconditioning up-regulated protein 2;	80232	-
13862	P00395	MT-CO1	RecName: Full=Cytochrome c oxidase subunit 1; EC=7.1.1.9; AltName: Full=Cytochrome c oxidase polypeptide I;	4512	-
15889	O15379	HDAC3	RecName: Full=Histone deacetylase 3; Short=HD3; EC=3.5.1.98 {ECO:0000269|PubMed:28497810, ECO:0000305|PubMed:23911289}; AltName: Full=Protein deacetylase HDAC3; EC=3.5.1.- {ECO:0000269|PubMed:15653507, ECO:0000269|PubMed:25301942, ECO:0000305|PubMed:21030595, ECO:0000305|PubMed:21444723}; AltName: Full=Protein deacylase HDAC3 {ECO:0000305}; EC=3.5.1.- {ECO:0000269|PubMed:28497810, ECO:0000269|PubMed:29192674, ECO:0000269|PubMed:34608293}; AltName: Full=RPD3-2; AltName: Full=SMAP45;	8841	-
47766	Q96DN0	ERP27	RecName: Full=Endoplasmic reticulum resident protein 27; Short=ER protein 27; Short=ERp27; AltName: Full=Inactive protein disulfide-isomerase 27 {ECO:0000305}; Flags: Precursor;	121506	-
55091	Q9Y3E2	BOLA1	RecName: Full=BolA-like protein 1 {ECO:0000305}; AltName: Full=hBolA {ECO:0000303|PubMed:18548201};	51027	-
12646	P04040	CAT	RecName: Full=Catalase; EC=1.11.1.6 {ECO:0000269|PubMed:7882369};	847	-
36292	Q14494	NFE2L1	RecName: Full=Endoplasmic reticulum membrane sensor NFE2L1 {ECO:0000305}; AltName: Full=Locus control region-factor 1 {ECO:0000303|PubMed:8036168}; Short=LCR-F1 {ECO:0000303|PubMed:8036168}; AltName: Full=Nuclear factor erythroid 2-related factor 1; Short=NF-E2-related factor 1 {ECO:0000303|PubMed:16687406, ECO:0000303|PubMed:8248256}; Short=NFE2-related factor 1 {ECO:0000303|PubMed:16687406, ECO:0000303|PubMed:8248256}; AltName: Full=Nuclear factor, erythroid derived 2, like 1; AltName: Full=Protein NRF1, p120 form {ECO:0000303|PubMed:24448410}; AltName: Full=Transcription factor 11 {ECO:0000303|PubMed:8001966}; Short=TCF-11 {ECO:0000303|PubMed:8001966}; Contains: RecName: Full=Transcription factor NRF1 {ECO:0000305}; AltName: Full=Protein NRF1, p110 form {ECO:0000303|PubMed:24448410};	4779	-
8128	Q9UP38	FZD1	RecName: Full=Frizzled-1; Short=Fz-1; Short=hFz1; AltName: Full=FzE1; Flags: Precursor;	8321	-
10034	P43353	ALDH3B1	RecName: Full=Aldehyde dehydrogenase family 3 member B1; EC=1.2.1.28 {ECO:0000269|PubMed:17382292}; EC=1.2.1.5 {ECO:0000269|PubMed:17382292, ECO:0000269|PubMed:23721920}; EC=1.2.1.7 {ECO:0000269|PubMed:17382292}; AltName: Full=Aldehyde dehydrogenase 7; Flags: Precursor;	221	-
15637	P09601	HMOX1	RecName: Full=Heme oxygenase 1; Short=HO-1; EC=1.14.14.18 {ECO:0000269|PubMed:11121422, ECO:0000269|PubMed:19556236, ECO:0000269|PubMed:7703255}; Contains: RecName: Full=Heme oxygenase 1 soluble form {ECO:0000303|PubMed:7703255};	3162	-
33780	O00151	PDLIM1	RecName: Full=PDZ and LIM domain protein 1; AltName: Full=C-terminal LIM domain protein 1; AltName: Full=Elfin; AltName: Full=LIM domain protein CLP-36;	9124	-
50356	Q9NR28	DIABLO	RecName: Full=Diablo IAP-binding mitochondrial protein {ECO:0000312|HGNC:HGNC:21528}; AltName: Full=Diablo homolog, mitochondrial {ECO:0000312|HGNC:HGNC:21528}; AltName: Full=Direct IAP-binding protein with low pI {ECO:0000312|HGNC:HGNC:21528}; AltName: Full=Second mitochondria-derived activator of caspases {ECO:0000303|PubMed:10929711}; Short=SMAC {ECO:0000303|PubMed:10929711}; Contains: RecName: Full=Diablo IAP-binding mitochondrial protein, cleaved form; Flags: Precursor;	56616	-
14773	P16455	MGMT	RecName: Full=Methylated-DNA--protein-cysteine methyltransferase; EC=2.1.1.63; AltName: Full=6-O-methylguanine-DNA methyltransferase; Short=MGMT; AltName: Full=O-6-methylguanine-DNA-alkyltransferase;	4255	-
14273	O75874	IDH1	RecName: Full=Isocitrate dehydrogenase [NADP] cytoplasmic; Short=IDH; Short=IDH1 {ECO:0000303|PubMed:19935646}; EC=1.1.1.42 {ECO:0000269|PubMed:10521434, ECO:0000269|PubMed:19935646}; AltName: Full=Cytosolic NADP-isocitrate dehydrogenase; AltName: Full=IDPc; AltName: Full=NADP(+)-specific ICDH; AltName: Full=Oxalosuccinate decarboxylase;	3417	-
14521	Q13043	STK4	RecName: Full=Serine/threonine-protein kinase 4; EC=2.7.11.1 {ECO:0000269|PubMed:18328708}; AltName: Full=Mammalian STE20-like protein kinase 1; Short=MST-1; AltName: Full=STE20-like kinase MST1; AltName: Full=Serine/threonine-protein kinase Krs-2; Contains: RecName: Full=Serine/threonine-protein kinase 4 37kDa subunit; Short=MST1/N; Contains: RecName: Full=Serine/threonine-protein kinase 4 18kDa subunit; Short=MST1/C;	6789	-
11000	P22392	NME2	RecName: Full=Nucleoside diphosphate kinase B; Short=NDK B; Short=NDP kinase B; EC=2.7.4.6 {ECO:0000269|PubMed:1851158, ECO:0000269|PubMed:25679041}; AltName: Full=C-myc purine-binding transcription factor PUF; AltName: Full=Histidine protein kinase NDKB; EC=2.7.13.3 {ECO:0000269|PubMed:20946858}; AltName: Full=nm23-H2;	4831; 654364	-
12002	P28074	PSMB5	RecName: Full=Proteasome subunit beta type-5 {ECO:0000305}; EC=3.4.25.1 {ECO:0000269|PubMed:27176742}; AltName: Full=Macropain epsilon chain; AltName: Full=Multicatalytic endopeptidase complex epsilon chain; AltName: Full=Proteasome chain 6; AltName: Full=Proteasome epsilon chain; AltName: Full=Proteasome subunit MB1; AltName: Full=Proteasome subunit X; AltName: Full=Proteasome subunit beta-5 {ECO:0000303|PubMed:23495936}; Short=beta-5 {ECO:0000303|PubMed:23495936}; Flags: Precursor;	5693	-
14724	Q13131	PRKAA1	RecName: Full=5'-AMP-activated protein kinase catalytic subunit alpha-1; Short=AMPK subunit alpha-1; EC=2.7.11.1 {ECO:0000269|PubMed:32029622, ECO:0000269|PubMed:36732624, ECO:0000269|PubMed:37079666}; AltName: Full=Acetyl-CoA carboxylase kinase; Short=ACACA kinase; AltName: Full=Hydroxymethylglutaryl-CoA reductase kinase; Short=HMGCR kinase; EC=2.7.11.31 {ECO:0000250|UniProtKB:P54645}; AltName: Full=Tau-protein kinase PRKAA1; EC=2.7.11.26 {ECO:0000250|UniProtKB:P54645};	5562	-
8890	P48507	GCLM	RecName: Full=Glutamate--cysteine ligase regulatory subunit; AltName: Full=GCS light chain; AltName: Full=Gamma-ECS regulatory subunit; AltName: Full=Gamma-glutamylcysteine synthetase regulatory subunit; AltName: Full=Glutamate--cysteine ligase modifier subunit;	2730	-
31078	O43502	RAD51C	RecName: Full=DNA repair protein RAD51 homolog 3; Short=R51H3; AltName: Full=RAD51 homolog C; AltName: Full=RAD51-like protein 2;	5889	-
15199	Q9BYC5	FUT8	RecName: Full=Alpha-(1,6)-fucosyltransferase; Short=Alpha1-6FucT; EC=2.4.1.68; AltName: Full=Fucosyltransferase 8; AltName: Full=GDP-L-Fuc:N-acetyl-beta-D-glucosaminide alpha1,6-fucosyltransferase; AltName: Full=GDP-fucose--glycoprotein fucosyltransferase; AltName: Full=Glycoprotein 6-alpha-L-fucosyltransferase;	2530	-
27313	Q6NUK1	SLC25A24	RecName: Full=Mitochondrial adenyl nucleotide antiporter SLC25A24 {ECO:0000305|PubMed:15123600}; AltName: Full=Mitochondrial ATP-Mg/Pi carrier protein 1 {ECO:0000303|PubMed:15123600}; AltName: Full=Mitochondrial Ca(2+)-dependent solute carrier protein 1; AltName: Full=Short calcium-binding mitochondrial carrier protein 1 {ECO:0000303|PubMed:15054102}; Short=SCaMC-1 {ECO:0000303|PubMed:15054102}; AltName: Full=Solute carrier family 25 member 24 {ECO:0000312|HGNC:HGNC:20662};	29957	-
14334	P53355	DAPK1	RecName: Full=Death-associated protein kinase 1; Short=DAP kinase 1; EC=2.7.11.1;	1612	-
13233	P53041	PPP5C	RecName: Full=Serine/threonine-protein phosphatase 5; Short=PP5; EC=3.1.3.16 {ECO:0000269|PubMed:14734805, ECO:0000269|PubMed:14764652, ECO:0000269|PubMed:15546861, ECO:0000269|PubMed:16790549, ECO:0000269|PubMed:19176521, ECO:0000269|PubMed:23102700, ECO:0000269|PubMed:30699359}; AltName: Full=Protein phosphatase T; Short=PP-T; Short=PPT;	5536	-
57213	Q9GZV1	ANKRD2	RecName: Full=Ankyrin repeat domain-containing protein 2; AltName: Full=Skeletal muscle ankyrin repeat protein; Short=hArpp;	26287	-
13970	O00206	TLR4	RecName: Full=Toll-like receptor 4; AltName: Full=hToll; AltName: CD_antigen=CD284; Flags: Precursor;	7099	-
9192	Q9BZL6	PRKD2	RecName: Full=Serine/threonine-protein kinase D2; EC=2.7.11.13 {ECO:0000269|PubMed:11062248, ECO:0000269|PubMed:12058027, ECO:0000269|PubMed:17962809, ECO:0000269|PubMed:28428613}; AltName: Full=nPKC-D2;	25865	-
15125	P00519	ABL1	RecName: Full=Tyrosine-protein kinase ABL1; EC=2.7.10.2 {ECO:0000269|PubMed:20357770, ECO:0000269|PubMed:28428613}; AltName: Full=Abelson murine leukemia viral oncogene homolog 1; AltName: Full=Abelson tyrosine-protein kinase 1; AltName: Full=Proto-oncogene c-Abl; AltName: Full=p150;	25	-
35815	O60936	NOL3	RecName: Full=Nucleolar protein 3 {ECO:0000312|HGNC:HGNC:7869}; AltName: Full=Apoptosis repressor with CARD {ECO:0000305|PubMed:9560245}; AltName: Full=Muscle-enriched cytoplasmic protein {ECO:0000305|PubMed:10196175}; Short=Myp {ECO:0000303|PubMed:10196175}; AltName: Full=Nucleolar protein of 30 kDa {ECO:0000303|PubMed:10196175}; Short=Nop30 {ECO:0000303|PubMed:10196175};	8996	-
45178	Q9NS18	GLRX2	RecName: Full=Glutaredoxin-2, mitochondrial; Flags: Precursor;	51022	-
42931	Q8WWN9	IPCEF1	RecName: Full=Interactor protein for cytohesin exchange factors 1; AltName: Full=Phosphoinositide-binding protein PIP3-E;	26034	-
21821	Q8WVP5	TNFAIP8L1	RecName: Full=Tumor necrosis factor alpha-induced protein 8-like protein 1; Short=TIPE1 {ECO:0000250|UniProtKB:Q8K288}; Short=TNF alpha-induced protein 8-like protein 1; Short=TNFAIP8-like protein 1; AltName: Full=Oxidative stress-regulated gene-beta {ECO:0000303|PubMed:24444419}; Short=Oxy-beta {ECO:0000303|PubMed:24444419};	126282	-
15746	O15527	OGG1	RecName: Full=N-glycosylase/DNA lyase; Includes: RecName: Full=8-oxoguanine DNA glycosylase; EC=3.2.2.-; Includes: RecName: Full=DNA-(apurinic or apyrimidinic site) lyase; Short=AP lyase; EC=4.2.99.18;	4968	-
15293	P32322	PYCR1	RecName: Full=Pyrroline-5-carboxylate reductase 1, mitochondrial; Short=P5C reductase 1; Short=P5CR 1; EC=1.5.1.2 {ECO:0000269|PubMed:16730026};	5831	-
14137	O43464	HTRA2	RecName: Full=Serine protease HTRA2, mitochondrial; EC=3.4.21.108; AltName: Full=High temperature requirement protein A2; Short=HtrA2; AltName: Full=Omi stress-regulated endoprotease; AltName: Full=Serine protease 25; AltName: Full=Serine proteinase OMI; Flags: Precursor;	27429	-
10556	Q14249	ENDOG	RecName: Full=Endonuclease G, mitochondrial; Short=Endo G; EC=3.1.30.-; Flags: Precursor;	2021	-
9042	Q05655	PRKCD	RecName: Full=Protein kinase C delta type {ECO:0000305}; EC=2.7.11.13 {ECO:0000269|PubMed:12649167, ECO:0000269|PubMed:18285462, ECO:0000269|PubMed:34593629}; AltName: Full=Tyrosine-protein kinase PRKCD; EC=2.7.10.2; AltName: Full=nPKC-delta; Contains: RecName: Full=Protein kinase C delta type regulatory subunit; Contains: RecName: Full=Protein kinase C delta type catalytic subunit; AltName: Full=Sphingosine-dependent protein kinase-1; Short=SDK1;	5580	-
42833	Q9NZI8	IGF2BP1	RecName: Full=Insulin-like growth factor 2 mRNA-binding protein 1; Short=IGF2 mRNA-binding protein 1; Short=IMP-1; Short=IMP1; AltName: Full=Coding region determinant-binding protein; Short=CRD-BP; AltName: Full=IGF-II mRNA-binding protein 1; AltName: Full=VICKZ family member 1; AltName: Full=Zipcode-binding protein 1; Short=ZBP-1;	10642	-
9320	O75475	PSIP1	RecName: Full=PC4 and SFRS1-interacting protein; AltName: Full=CLL-associated antigen KW-7; AltName: Full=Dense fine speckles 70 kDa protein; Short=DFS 70; AltName: Full=Lens epithelium-derived growth factor; AltName: Full=Transcriptional coactivator p75/p52;	11168	-
52737	Q8IZ52	CHPF	RecName: Full=Chondroitin sulfate synthase 2 {ECO:0000305}; EC=2.4.1.175 {ECO:0000269|PubMed:12761225}; EC=2.4.1.226 {ECO:0000269|PubMed:12761225}; AltName: Full=Chondroitin glucuronyltransferase 2; AltName: Full=Chondroitin-polymerizing factor; Short=ChPF; AltName: Full=Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II; AltName: Full=N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase II; AltName: Full=N-acetylgalactosaminyltransferase 2;	79586	-
16230	Q9Y6E0	STK24	RecName: Full=Serine/threonine-protein kinase 24; EC=2.7.11.1; AltName: Full=Mammalian STE20-like protein kinase 3; Short=MST-3; AltName: Full=STE20-like kinase MST3; Contains: RecName: Full=Serine/threonine-protein kinase 24 36 kDa subunit; AltName: Full=Mammalian STE20-like protein kinase 3 N-terminal; Short=MST3/N; Contains: RecName: Full=Serine/threonine-protein kinase 24 12 kDa subunit; AltName: Full=Mammalian STE20-like protein kinase 3 C-terminal; Short=MST3/C;	8428	-
8346	Q99497	PARK7	RecName: Full=Parkinson disease protein 7 {ECO:0000305}; AltName: Full=Maillard deglycase {ECO:0000303|PubMed:28596309}; AltName: Full=Oncogene DJ1 {ECO:0000305}; AltName: Full=Parkinsonism-associated deglycase {ECO:0000312|HGNC:HGNC:16369}; AltName: Full=Protein DJ-1 {ECO:0000305}; Short=DJ-1; AltName: Full=Protein/nucleic acid deglycase DJ-1 {ECO:0000305|PubMed:25416785, ECO:0000305|PubMed:28596309}; EC=3.1.2.- {ECO:0000269|PubMed:25416785}; EC=3.5.1.- {ECO:0000269|PubMed:28596309}; EC=3.5.1.124 {ECO:0000269|PubMed:25416785}; Flags: Precursor;	11315	-
10388	P05198	EIF2S1	RecName: Full=Eukaryotic translation initiation factor 2 subunit 1; AltName: Full=Eukaryotic translation initiation factor 2 subunit alpha; Short=eIF-2-alpha; Short=eIF-2A; Short=eIF-2alpha; Short=eIF2-alpha;	1965	-
13692	Q16539	MAPK14	RecName: Full=Mitogen-activated protein kinase 14 {ECO:0000305}; Short=MAP kinase 14; Short=MAPK 14; EC=2.7.11.24 {ECO:0000269|PubMed:11010976, ECO:0000269|PubMed:15284239, ECO:0000269|PubMed:35857590, ECO:0000269|PubMed:7493921}; AltName: Full=Cytokine suppressive anti-inflammatory drug-binding protein; Short=CSAID-binding protein; Short=CSBP; AltName: Full=MAP kinase MXI2; AltName: Full=MAX-interacting protein 2; AltName: Full=Mitogen-activated protein kinase p38 alpha; Short=MAP kinase p38 alpha; AltName: Full=Stress-activated protein kinase 2a; Short=SAPK2a;	1432	-
37554	Q9UJ68	MSRA	RecName: Full=Mitochondrial peptide methionine sulfoxide reductase; EC=1.8.4.11 {ECO:0000250|UniProtKB:Q9D6Y7}; AltName: Full=Peptide-methionine (S)-S-oxide reductase; Short=Peptide Met(O) reductase; AltName: Full=Protein-methionine-S-oxide reductase; Short=PMSR; Flags: Precursor;	4482	-
15145	O94806	PRKD3	RecName: Full=Serine/threonine-protein kinase D3; EC=2.7.11.13; AltName: Full=Protein kinase C nu type; AltName: Full=Protein kinase EPK2; AltName: Full=nPKC-nu;	23683	-
37551	Q9NZV6	MSRB1	RecName: Full=Methionine-R-sulfoxide reductase B1; Short=MsrB1; EC=1.8.4.12 {ECO:0000250|UniProtKB:Q9JLC3}; EC=1.8.4.14 {ECO:0000250|UniProtKB:Q9JLC3}; AltName: Full=Selenoprotein X; Short=SelX;	51734	-
13209	P08254	MMP3	RecName: Full=Stromelysin-1; Short=SL-1; EC=3.4.24.17 {ECO:0000269|PubMed:1371271, ECO:0000269|PubMed:21330369}; AltName: Full=Matrix metalloproteinase-3; Short=MMP-3; AltName: Full=Transin-1; Flags: Precursor;	4314	-
11815	P13716	ALAD	RecName: Full=Delta-aminolevulinic acid dehydratase; Short=ALADH; EC=4.2.1.24; AltName: Full=Porphobilinogen synthase;	210	-
24612	Q6ZVD7	STOX1	RecName: Full=Storkhead-box protein 1; AltName: Full=Winged-helix domain-containing protein;	219736	-
15806	P24941	CDK2	RecName: Full=Cyclin-dependent kinase 2; EC=2.7.11.22 {ECO:0000269|PubMed:1396589, ECO:0000269|PubMed:28216226, ECO:0000269|PubMed:28666995, ECO:0000269|PubMed:9030781}; AltName: Full=Cell division protein kinase 2; AltName: Full=p33 protein kinase;	1017	-
11423	P07992	ERCC1	RecName: Full=DNA excision repair protein ERCC-1;	2067	-
12897	Q15165	PON2	RecName: Full=Serum paraoxonase/arylesterase 2; Short=PON 2; EC=3.1.1.2; EC=3.1.1.81; AltName: Full=Aromatic esterase 2; Short=A-esterase 2; AltName: Full=Serum aryldialkylphosphatase 2;	5445	-
9334	Q06830	PRDX1	RecName: Full=Peroxiredoxin-1; EC=1.11.1.24 {ECO:0000269|PubMed:11986303, ECO:0000269|PubMed:9497357}; AltName: Full=Natural killer cell-enhancing factor A; Short=NKEF-A; AltName: Full=Proliferation-associated gene protein; Short=PAG; AltName: Full=Thioredoxin peroxidase 2; AltName: Full=Thioredoxin-dependent peroxide reductase 2; AltName: Full=Thioredoxin-dependent peroxiredoxin 1 {ECO:0000305};	5052	-
20126	Q9BTM9	URM1	RecName: Full=Ubiquitin-related modifier 1 {ECO:0000255|HAMAP-Rule:MF_03048};	81605	-
32613	P29590	PML	RecName: Full=Protein PML; AltName: Full=E3 SUMO-protein ligase PML; EC=2.3.2.- {ECO:0000269|PubMed:20972456, ECO:0000269|PubMed:28250117}; AltName: Full=Promyelocytic leukemia protein; AltName: Full=RING finger protein 71; AltName: Full=RING-type E3 SUMO transferase PML {ECO:0000305}; AltName: Full=Tripartite motif-containing protein 19; Short=TRIM19;	5371	-
15097	P50583	NUDT2	RecName: Full=Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]; EC=3.6.1.17 {ECO:0000250|UniProtKB:P50584}; AltName: Full=Diadenosine 5',5'''-P1,P4-tetraphosphate asymmetrical hydrolase; Short=Ap4A hydrolase; Short=Ap4Aase; Short=Diadenosine tetraphosphatase; AltName: Full=Nucleoside diphosphate-linked moiety X motif 2; Short=Nudix motif 2;	318	-
